t,u,y
40.66000000,2.07637906,604.28576660
40.68000000,2.07637906,591.42864990
40.70000000,2.07637906,585.00006104
40.72000000,2.07637906,578.57147217
40.74000000,2.07637906,572.14288330
40.76000000,2.07637906,565.71429443
40.78000000,2.07637906,565.71429443
40.80000000,2.89896154,559.28576660
40.82000000,2.89896154,559.28576660
40.84000000,2.89896154,578.57147217
40.86000000,2.89896154,585.00006104
40.88000000,2.89896154,591.42864990
40.90000000,2.89896154,597.85717773
40.92000000,2.89896154,597.85717773
40.94000000,2.89896154,597.85717773
40.96000000,2.07637906,604.28576660
40.98000000,2.07637906,604.28576660
41.00000000,2.07637906,585.00006104
41.02000000,2.07637906,585.00006104
41.04000000,2.07637906,572.14288330
41.06000000,2.07637906,565.71429443
41.08000000,2.07637906,565.71429443
41.10000000,2.07637906,559.28576660
41.12000000,2.07637906,559.28576660
41.14000000,2.07637906,559.28576660
41.16000000,2.07637906,559.28576660
41.18000000,2.07637906,552.85717773
41.20000000,2.07637906,559.28576660
41.22000000,2.07637906,552.85717773
41.24000000,2.07637906,552.85717773
41.26000000,2.07637906,559.28576660
41.28000000,2.07637906,552.85717773
41.30000000,2.07637906,552.85717773
41.32000000,2.07637906,559.28576660
41.34000000,2.07637906,552.85717773
41.36000000,2.07637906,552.85717773
41.38000000,2.07637906,552.85717773
41.40000000,2.07637906,552.85717773
41.42000000,2.07637906,552.85717773
41.44000000,2.07637906,559.28576660
41.46000000,2.07637906,552.85717773
41.48000000,2.07637906,559.28576660
41.50000000,2.07637906,552.85717773
41.52000000,2.07637906,559.28576660
41.54000000,2.07637906,552.85717773
41.56000000,2.07637906,559.28576660
41.58000000,2.07637906,552.85717773
41.60000000,2.07637906,552.85717773
41.62000000,2.07637906,559.28576660
41.64000000,2.07637906,559.28576660
41.66000000,2.07637906,552.85717773
41.68000000,2.07637906,559.28576660
41.70000000,2.07637906,559.28576660
41.72000000,2.07637906,552.85717773
41.74000000,2.07637906,559.28576660
41.76000000,2.89896154,559.28576660
41.78000000,2.89896154,559.28576660
41.80000000,2.89896154,578.57147217
41.82000000,2.89896154,585.00006104
41.84000000,2.89896154,597.85717773
41.86000000,2.89896154,597.85717773
41.88000000,2.89896154,604.28576660
41.90000000,2.89896154,604.28576660
41.92000000,2.89896154,604.28576660
41.94000000,2.89896154,604.28576660
41.96000000,2.89896154,610.71435547
41.98000000,2.89896154,610.71435547
42.00000000,2.89896154,604.28576660
42.02000000,2.89896154,610.71435547
42.04000000,2.89896154,604.28576660
42.06000000,2.89896154,610.71435547
42.08000000,2.89896154,604.28576660
42.10000000,2.89896154,610.71435547
42.12000000,2.89896154,610.71435547
42.14000000,2.89896154,604.28576660
42.16000000,2.89896154,610.71435547
42.18000000,2.89896154,610.71435547
42.20000000,2.89896154,610.71435547
42.22000000,2.89896154,610.71435547
42.24000000,2.89896154,604.28576660
42.26000000,2.89896154,604.28576660
42.28000000,2.89896154,610.71435547
42.30000000,2.89896154,604.28576660
42.32000000,2.89896154,610.71435547
42.34000000,2.89896154,604.28576660
42.36000000,2.89896154,604.28576660
42.38000000,2.89896154,604.28576660
42.40000000,2.07637906,610.71435547
42.42000000,2.07637906,610.71435547
42.44000000,2.07637906,591.42864990
42.46000000,2.07637906,591.42864990
42.48000000,2.07637906,578.57147217
42.50000000,2.07637906,572.14288330
42.52000000,2.07637906,565.71429443
42.54000000,2.07637906,565.71429443
42.56000000,2.89896154,565.71429443
42.58000000,2.89896154,559.28576660
42.60000000,2.89896154,578.57147217
42.62000000,2.89896154,585.00006104
42.64000000,2.89896154,591.42864990
42.66000000,2.89896154,597.85717773
42.68000000,2.89896154,597.85717773
42.70000000,2.89896154,610.71435547
42.72000000,2.89896154,604.28576660
42.74000000,2.89896154,604.28576660
42.76000000,2.89896154,604.28576660
42.78000000,2.89896154,604.28576660
42.80000000,2.89896154,604.28576660
42.82000000,2.89896154,604.28576660
42.84000000,2.89896154,604.28576660
42.86000000,2.89896154,610.71435547
42.88000000,2.07637906,610.71435547
42.90000000,2.07637906,604.28576660
42.92000000,2.07637906,597.85717773
42.94000000,2.07637906,585.00006104
42.96000000,2.07637906,585.00006104
42.98000000,2.07637906,572.14288330
43.00000000,2.07637906,572.14288330
43.02000000,2.07637906,559.28576660
43.04000000,2.89896154,565.71429443
43.06000000,2.89896154,565.71429443
43.08000000,2.89896154,572.14288330
43.10000000,2.89896154,585.00006104
43.12000000,2.89896154,591.42864990
43.14000000,2.89896154,591.42864990
43.16000000,2.89896154,597.85717773
43.18000000,2.89896154,604.28576660
43.20000000,2.89896154,604.28576660
43.22000000,2.89896154,610.71435547
43.24000000,2.89896154,604.28576660
43.26000000,2.89896154,604.28576660
43.28000000,2.89896154,604.28576660
43.30000000,2.89896154,604.28576660
43.32000000,2.89896154,610.71435547
43.34000000,2.89896154,610.71435547
43.36000000,2.89896154,604.28576660
43.38000000,2.89896154,610.71435547
43.40000000,2.89896154,604.28576660
43.42000000,2.89896154,610.71435547
43.44000000,2.89896154,604.28576660
43.46000000,2.89896154,604.28576660
43.48000000,2.89896154,610.71435547
43.50000000,2.89896154,610.71435547
43.52000000,2.07637906,604.28576660
43.54000000,2.07637906,604.28576660
43.56000000,2.07637906,591.42864990
43.58000000,2.07637906,585.00006104
43.60000000,2.07637906,578.57147217
43.62000000,2.07637906,572.14288330
43.64000000,2.07637906,572.14288330
43.66000000,2.07637906,559.28576660
43.68000000,2.07637906,565.71429443
43.70000000,2.07637906,559.28576660
43.72000000,2.07637906,552.85717773
43.74000000,2.07637906,559.28576660
43.76000000,2.07637906,559.28576660
43.78000000,2.07637906,552.85717773
43.80000000,2.07637906,552.85717773
43.82000000,2.07637906,552.85717773
43.84000000,2.07637906,552.85717773
43.86000000,2.07637906,552.85717773
43.88000000,2.07637906,546.42858887
43.90000000,2.07637906,552.85717773
43.92000000,2.07637906,552.85717773
43.94000000,2.07637906,546.42858887
43.96000000,2.07637906,552.85717773
43.98000000,2.07637906,546.42858887
44.00000000,2.07637906,552.85717773
44.02000000,2.07637906,546.42858887
44.04000000,2.07637906,546.42858887
44.06000000,2.07637906,546.42858887
44.08000000,2.07637906,546.42858887
44.10000000,2.07637906,552.85717773
44.12000000,2.07637906,546.42858887
44.14000000,2.07637906,552.85717773
44.16000000,2.89896154,546.42858887
44.18000000,2.89896154,552.85717773
44.20000000,2.89896154,572.14288330
44.22000000,2.89896154,578.57147217
44.24000000,2.89896154,591.42864990
44.26000000,2.89896154,591.42864990
44.28000000,2.89896154,597.85717773
44.30000000,2.89896154,604.28576660
44.32000000,2.89896154,604.28576660
44.34000000,2.89896154,604.28576660
44.36000000,2.89896154,604.28576660
44.38000000,2.89896154,604.28576660
44.40000000,2.89896154,604.28576660
44.42000000,2.89896154,610.71435547
44.44000000,2.89896154,604.28576660
44.46000000,2.89896154,610.71435547
44.48000000,2.07637906,604.28576660
44.50000000,2.07637906,610.71435547
44.52000000,2.07637906,591.42864990
44.54000000,2.07637906,585.00006104
44.56000000,2.07637906,578.57147217
44.58000000,2.07637906,572.14288330
44.60000000,2.07637906,565.71429443
44.62000000,2.07637906,565.71429443
44.64000000,2.07637906,559.28576660
44.66000000,2.07637906,565.71429443
44.68000000,2.07637906,552.85717773
44.70000000,2.07637906,552.85717773
44.72000000,2.07637906,559.28576660
44.74000000,2.07637906,552.85717773
44.76000000,2.07637906,559.28576660
44.78000000,2.07637906,552.85717773
44.80000000,2.07637906,552.85717773
44.82000000,2.07637906,552.85717773
44.84000000,2.07637906,552.85717773
44.86000000,2.07637906,559.28576660
44.88000000,2.07637906,552.85717773
44.90000000,2.07637906,552.85717773
44.92000000,2.07637906,552.85717773
44.94000000,2.07637906,552.85717773
44.96000000,2.89896154,552.85717773
44.98000000,2.89896154,559.28576660
45.00000000,2.89896154,572.14288330
45.02000000,2.89896154,585.00006104
45.04000000,2.89896154,585.00006104
45.06000000,2.89896154,597.85717773
45.08000000,2.89896154,597.85717773
45.10000000,2.89896154,604.28576660
45.12000000,2.07637906,597.85717773
45.14000000,2.07637906,604.28576660
45.16000000,2.07637906,591.42864990
45.18000000,2.07637906,578.57147217
45.20000000,2.07637906,572.14288330
45.22000000,2.07637906,565.71429443
45.24000000,2.07637906,565.71429443
45.26000000,2.07637906,565.71429443
45.28000000,2.07637906,559.28576660
45.30000000,2.07637906,559.28576660
45.32000000,2.07637906,552.85717773
45.34000000,2.07637906,552.85717773
45.36000000,2.07637906,552.85717773
45.38000000,2.07637906,552.85717773
45.40000000,2.07637906,552.85717773
45.42000000,2.07637906,552.85717773
45.44000000,2.89896154,552.85717773
45.46000000,2.89896154,559.28576660
45.48000000,2.89896154,572.14288330
45.50000000,2.89896154,578.57147217
45.52000000,2.89896154,585.00006104
45.54000000,2.89896154,597.85717773
45.56000000,2.89896154,597.85717773
45.58000000,2.89896154,597.85717773
45.60000000,2.07637906,604.28576660
45.62000000,2.07637906,597.85717773
45.64000000,2.07637906,591.42864990
45.66000000,2.07637906,578.57147217
45.68000000,2.07637906,572.14288330
45.70000000,2.07637906,565.71429443
45.72000000,2.07637906,565.71429443
45.74000000,2.07637906,559.28576660
45.76000000,2.89896154,559.28576660
45.78000000,2.89896154,559.28576660
45.80000000,2.89896154,578.57147217
45.82000000,2.89896154,585.00006104
45.84000000,2.89896154,597.85717773
45.86000000,2.89896154,597.85717773
45.88000000,2.89896154,597.85717773
45.90000000,2.89896154,604.28576660
45.92000000,2.07637906,604.28576660
45.94000000,2.07637906,604.28576660
45.96000000,2.07637906,591.42864990
45.98000000,2.07637906,585.00006104
46.00000000,2.07637906,585.00006104
46.02000000,2.07637906,572.14288330
46.04000000,2.07637906,572.14288330
46.06000000,2.07637906,565.71429443
46.08000000,2.07637906,565.71429443
46.10000000,2.07637906,559.28576660
46.12000000,2.07637906,559.28576660
46.14000000,2.07637906,559.28576660
46.16000000,2.07637906,559.28576660
46.18000000,2.07637906,559.28576660
46.20000000,2.07637906,559.28576660
46.22000000,2.07637906,559.28576660
46.24000000,2.89896154,559.28576660
46.26000000,2.89896154,559.28576660
46.28000000,2.89896154,578.57147217
46.30000000,2.89896154,585.00006104
46.32000000,2.89896154,597.85717773
46.34000000,2.89896154,597.85717773
46.36000000,2.89896154,604.28576660
46.38000000,2.89896154,610.71435547
46.40000000,2.07637906,604.28576660
46.42000000,2.07637906,604.28576660
46.44000000,2.07637906,597.85717773
46.46000000,2.07637906,585.00006104
46.48000000,2.07637906,578.57147217
46.50000000,2.07637906,572.14288330
46.52000000,2.07637906,572.14288330
46.54000000,2.07637906,559.28576660
46.56000000,2.89896154,559.28576660
46.58000000,2.89896154,565.71429443
46.60000000,2.89896154,572.14288330
46.62000000,2.89896154,591.42864990
46.64000000,2.89896154,591.42864990
46.66000000,2.89896154,597.85717773
46.68000000,2.89896154,604.28576660
46.70000000,2.89896154,597.85717773
46.72000000,2.89896154,610.71435547
46.74000000,2.89896154,604.28576660
46.76000000,2.89896154,604.28576660
46.78000000,2.89896154,604.28576660
46.80000000,2.89896154,610.71435547
46.82000000,2.89896154,604.28576660
46.84000000,2.89896154,610.71435547
46.86000000,2.89896154,610.71435547
46.88000000,2.07637906,604.28576660
46.90000000,2.07637906,604.28576660
46.92000000,2.07637906,591.42864990
46.94000000,2.07637906,585.00006104
46.96000000,2.07637906,578.57147217
46.98000000,2.07637906,578.57147217
47.00000000,2.07637906,565.71429443
47.02000000,2.07637906,565.71429443
47.04000000,2.07637906,559.28576660
47.06000000,2.07637906,559.28576660
47.08000000,2.07637906,559.28576660
47.10000000,2.07637906,552.85717773
47.12000000,2.07637906,552.85717773
47.14000000,2.07637906,552.85717773
47.16000000,2.07637906,552.85717773
47.18000000,2.07637906,559.28576660
47.20000000,2.89896154,552.85717773
47.22000000,2.89896154,559.28576660
47.24000000,2.89896154,572.14288330
47.26000000,2.89896154,585.00006104
47.28000000,2.89896154,585.00006104
47.30000000,2.89896154,591.42864990
47.32000000,2.89896154,597.85717773
47.34000000,2.89896154,604.28576660
47.36000000,2.89896154,604.28576660
47.38000000,2.89896154,604.28576660
47.40000000,2.89896154,604.28576660
47.42000000,2.89896154,604.28576660
47.44000000,2.89896154,604.28576660
47.46000000,2.89896154,604.28576660
47.48000000,2.89896154,604.28576660
47.50000000,2.89896154,604.28576660
47.52000000,2.07637906,604.28576660
47.54000000,2.07637906,597.85717773
47.56000000,2.07637906,591.42864990
47.58000000,2.07637906,578.57147217
47.60000000,2.07637906,578.57147217
47.62000000,2.07637906,572.14288330
47.64000000,2.07637906,565.71429443
47.66000000,2.07637906,565.71429443
47.68000000,2.89896154,559.28576660
47.70000000,2.89896154,565.71429443
47.72000000,2.89896154,578.57147217
47.74000000,2.89896154,585.00006104
47.76000000,2.89896154,591.42864990
47.78000000,2.89896154,591.42864990
47.80000000,2.89896154,597.85717773
47.82000000,2.89896154,604.28576660
47.84000000,2.07637906,604.28576660
47.86000000,2.07637906,597.85717773
47.88000000,2.07637906,585.00006104
47.90000000,2.07637906,578.57147217
47.92000000,2.07637906,578.57147217
47.94000000,2.07637906,565.71429443
47.96000000,2.07637906,565.71429443
47.98000000,2.07637906,559.28576660
48.00000000,2.07637906,559.28576660
48.02000000,2.07637906,552.85717773
48.04000000,2.07637906,559.28576660
48.06000000,2.07637906,552.85717773
48.08000000,2.07637906,552.85717773
48.10000000,2.07637906,546.42858887
48.12000000,2.07637906,552.85717773
48.14000000,2.07637906,552.85717773
48.16000000,2.07637906,552.85717773
48.18000000,2.07637906,552.85717773
48.20000000,2.07637906,552.85717773
48.22000000,2.07637906,552.85717773
48.24000000,2.07637906,552.85717773
48.26000000,2.07637906,546.42858887
48.28000000,2.07637906,546.42858887
48.30000000,2.07637906,552.85717773
48.32000000,2.89896154,552.85717773
48.34000000,2.89896154,559.28576660
48.36000000,2.89896154,565.71429443
48.38000000,2.89896154,585.00006104
48.40000000,2.89896154,585.00006104
48.42000000,2.89896154,597.85717773
48.44000000,2.89896154,597.85717773
48.46000000,2.89896154,597.85717773
48.48000000,2.07637906,597.85717773
48.50000000,2.07637906,604.28576660
48.52000000,2.07637906,585.00006104
48.54000000,2.07637906,578.57147217
48.56000000,2.07637906,572.14288330
48.58000000,2.07637906,565.71429443
48.60000000,2.07637906,559.28576660
48.62000000,2.07637906,559.28576660
48.64000000,2.07637906,559.28576660
48.66000000,2.07637906,559.28576660
48.68000000,2.07637906,552.85717773
48.70000000,2.07637906,552.85717773
48.72000000,2.07637906,546.42858887
48.74000000,2.07637906,552.85717773
48.76000000,2.07637906,552.85717773
48.78000000,2.07637906,552.85717773
48.80000000,2.07637906,546.42858887
48.82000000,2.07637906,552.85717773
48.84000000,2.07637906,552.85717773
48.86000000,2.07637906,546.42858887
48.88000000,2.07637906,552.85717773
48.90000000,2.07637906,546.42858887
48.92000000,2.07637906,552.85717773
48.94000000,2.07637906,546.42858887
48.96000000,2.89896154,552.85717773
48.98000000,2.89896154,552.85717773
49.00000000,2.89896154,565.71429443
49.02000000,2.89896154,578.57147217
49.04000000,2.89896154,585.00006104
49.06000000,2.89896154,591.42864990
49.08000000,2.89896154,604.28576660
49.10000000,2.89896154,597.85717773
49.12000000,2.07637906,604.28576660
49.14000000,2.07637906,604.28576660
49.16000000,2.07637906,591.42864990
49.18000000,2.07637906,585.00006104
49.20000000,2.07637906,578.57147217
49.22000000,2.07637906,565.71429443
49.24000000,2.07637906,565.71429443
49.26000000,2.07637906,559.28576660
49.28000000,2.89896154,565.71429443
49.30000000,2.89896154,559.28576660
49.32000000,2.89896154,578.57147217
49.34000000,2.89896154,578.57147217
49.36000000,2.89896154,585.00006104
49.38000000,2.89896154,597.85717773
49.40000000,2.89896154,597.85717773
49.42000000,2.89896154,597.85717773
49.44000000,2.89896154,604.28576660
49.46000000,2.89896154,604.28576660
49.48000000,2.89896154,604.28576660
49.50000000,2.89896154,604.28576660
49.52000000,2.89896154,597.85717773
49.54000000,2.89896154,604.28576660
49.56000000,2.89896154,597.85717773
49.58000000,2.89896154,604.28576660
49.60000000,2.07637906,604.28576660
49.62000000,2.07637906,597.85717773
49.64000000,2.07637906,585.00006104
49.66000000,2.07637906,585.00006104
49.68000000,2.07637906,572.14288330
49.70000000,2.07637906,565.71429443
49.72000000,2.07637906,559.28576660
49.74000000,2.07637906,565.71429443
49.76000000,2.89896154,559.28576660
49.78000000,2.89896154,559.28576660
49.80000000,2.89896154,578.57147217
49.82000000,2.89896154,578.57147217
49.84000000,2.89896154,585.00006104
49.86000000,2.89896154,597.85717773
49.88000000,2.89896154,597.85717773
49.90000000,2.89896154,604.28576660
49.92000000,2.07637906,597.85717773
49.94000000,2.07637906,597.85717773
49.96000000,2.07637906,591.42864990
49.98000000,2.07637906,585.00006104
50.00000000,2.07637906,572.14288330
50.02000000,2.07637906,565.71429443
50.04000000,2.07637906,565.71429443
50.06000000,2.07637906,559.28576660
50.08000000,2.07637906,559.28576660
50.10000000,2.07637906,559.28576660
50.12000000,2.07637906,552.85717773
50.14000000,2.07637906,559.28576660
50.16000000,2.07637906,552.85717773
50.18000000,2.07637906,546.42858887
50.20000000,2.07637906,552.85717773
50.22000000,2.07637906,552.85717773
50.24000000,2.89896154,552.85717773
50.26000000,2.89896154,552.85717773
50.28000000,2.89896154,565.71429443
50.30000000,2.89896154,585.00006104
50.32000000,2.89896154,585.00006104
50.34000000,2.89896154,591.42864990
50.36000000,2.89896154,597.85717773
50.38000000,2.89896154,604.28576660
50.40000000,2.07637906,604.28576660
50.42000000,2.07637906,597.85717773
50.44000000,2.07637906,585.00006104
50.46000000,2.07637906,585.00006104
50.48000000,2.07637906,578.57147217
50.50000000,2.07637906,565.71429443
50.52000000,2.07637906,565.71429443
50.54000000,2.07637906,565.71429443
50.56000000,2.89896154,559.28576660
50.58000000,2.89896154,559.28576660
50.60000000,2.89896154,572.14288330
50.62000000,2.89896154,585.00006104
50.64000000,2.89896154,591.42864990
50.66000000,2.89896154,591.42864990
50.68000000,2.89896154,597.85717773
50.70000000,2.89896154,597.85717773
50.72000000,2.89896154,610.71435547
50.74000000,2.89896154,604.28576660
50.76000000,2.89896154,604.28576660
50.78000000,2.89896154,610.71435547
50.80000000,2.89896154,610.71435547
50.82000000,2.89896154,604.28576660
50.84000000,2.89896154,617.14288330
50.86000000,2.89896154,604.28576660
50.88000000,2.89896154,617.14288330
50.90000000,2.89896154,610.71435547
50.92000000,2.89896154,610.71435547
50.94000000,2.89896154,617.14288330
50.96000000,2.89896154,610.71435547
50.98000000,2.89896154,610.71435547
51.00000000,2.89896154,617.14288330
51.02000000,2.89896154,610.71435547
51.04000000,2.07637906,610.71435547
51.06000000,2.07637906,604.28576660
51.08000000,2.07637906,597.85717773
51.10000000,2.07637906,585.00006104
51.12000000,2.07637906,578.57147217
51.14000000,2.07637906,572.14288330
51.16000000,2.07637906,572.14288330
51.18000000,2.07637906,565.71429443
51.20000000,2.89896154,565.71429443
51.22000000,2.89896154,565.71429443
51.24000000,2.89896154,572.14288330
51.26000000,2.89896154,585.00006104
51.28000000,2.89896154,591.42864990
51.30000000,2.89896154,597.85717773
51.32000000,2.89896154,604.28576660
51.34000000,2.89896154,604.28576660
51.36000000,2.07637906,604.28576660
51.38000000,2.07637906,604.28576660
51.40000000,2.07637906,591.42864990
51.42000000,2.07637906,591.42864990
51.44000000,2.07637906,578.57147217
51.46000000,2.07637906,578.57147217
51.48000000,2.07637906,572.14288330
51.50000000,2.07637906,572.14288330
51.52000000,2.07637906,565.71429443
51.54000000,2.07637906,559.28576660
51.56000000,2.07637906,565.71429443
51.58000000,2.07637906,559.28576660
51.60000000,2.07637906,559.28576660
51.62000000,2.07637906,559.28576660
51.64000000,2.07637906,552.85717773
51.66000000,2.07637906,559.28576660
51.68000000,2.89896154,552.85717773
51.70000000,2.89896154,559.28576660
51.72000000,2.89896154,578.57147217
51.74000000,2.89896154,585.00006104
51.76000000,2.89896154,597.85717773
51.78000000,2.89896154,597.85717773
51.80000000,2.89896154,597.85717773
51.82000000,2.89896154,604.28576660
51.84000000,2.89896154,604.28576660
51.86000000,2.89896154,610.71435547
51.88000000,2.89896154,610.71435547
51.90000000,2.89896154,610.71435547
51.92000000,2.89896154,610.71435547
51.94000000,2.89896154,610.71435547
51.96000000,2.89896154,617.14288330
51.98000000,2.89896154,610.71435547
52.00000000,2.07637906,610.71435547
52.02000000,2.07637906,610.71435547
52.04000000,2.07637906,604.28576660
52.06000000,2.07637906,585.00006104
52.08000000,2.07637906,585.00006104
52.10000000,2.07637906,572.14288330
52.12000000,2.07637906,572.14288330
52.14000000,2.07637906,572.14288330
52.16000000,2.07637906,565.71429443
52.18000000,2.07637906,565.71429443
52.20000000,2.07637906,565.71429443
52.22000000,2.07637906,559.28576660
52.24000000,2.07637906,559.28576660
52.26000000,2.07637906,559.28576660
52.28000000,2.07637906,552.85717773
52.30000000,2.07637906,559.28576660
52.32000000,2.07637906,559.28576660
52.34000000,2.07637906,552.85717773
52.36000000,2.07637906,552.85717773
52.38000000,2.07637906,559.28576660
52.40000000,2.07637906,552.85717773
52.42000000,2.07637906,559.28576660
52.44000000,2.07637906,552.85717773
52.46000000,2.07637906,552.85717773
52.48000000,2.89896154,559.28576660
52.50000000,2.89896154,559.28576660
52.52000000,2.89896154,565.71429443
52.54000000,2.89896154,585.00006104
52.56000000,2.89896154,585.00006104
52.58000000,2.89896154,597.85717773
52.60000000,2.89896154,604.28576660
52.62000000,2.89896154,604.28576660
52.64000000,2.07637906,604.28576660
52.66000000,2.07637906,604.28576660
52.68000000,2.07637906,597.85717773
52.70000000,2.07637906,585.00006104
52.72000000,2.07637906,585.00006104
52.74000000,2.07637906,572.14288330
52.76000000,2.07637906,572.14288330
52.78000000,2.07637906,565.71429443
52.80000000,2.89896154,559.28576660
52.82000000,2.89896154,572.14288330
52.84000000,2.89896154,578.57147217
52.86000000,2.89896154,585.00006104
52.88000000,2.89896154,597.85717773
52.90000000,2.89896154,597.85717773
52.92000000,2.89896154,597.85717773
52.94000000,2.89896154,604.28576660
52.96000000,2.89896154,604.28576660
52.98000000,2.89896154,604.28576660
53.00000000,2.89896154,604.28576660
53.02000000,2.89896154,604.28576660
53.04000000,2.89896154,604.28576660
53.06000000,2.89896154,604.28576660
53.08000000,2.89896154,610.71435547
53.10000000,2.89896154,604.28576660
53.12000000,2.07637906,604.28576660
53.14000000,2.07637906,604.28576660
53.16000000,2.07637906,597.85717773
53.18000000,2.07637906,585.00006104
53.20000000,2.07637906,578.57147217
53.22000000,2.07637906,572.14288330
53.24000000,2.07637906,565.71429443
53.26000000,2.07637906,565.71429443
53.28000000,2.07637906,565.71429443
53.30000000,2.07637906,559.28576660
53.32000000,2.07637906,559.28576660
53.34000000,2.07637906,559.28576660
53.36000000,2.07637906,559.28576660
53.38000000,2.07637906,552.85717773
53.40000000,2.07637906,559.28576660
53.42000000,2.07637906,552.85717773
53.44000000,2.07637906,552.85717773
53.46000000,2.07637906,552.85717773
53.48000000,2.07637906,546.42858887
53.50000000,2.07637906,552.85717773
53.52000000,2.07637906,552.85717773
53.54000000,2.07637906,552.85717773
53.56000000,2.07637906,552.85717773
53.58000000,2.07637906,552.85717773
53.60000000,2.07637906,552.85717773
53.62000000,2.07637906,552.85717773
53.64000000,2.07637906,552.85717773
53.66000000,2.07637906,552.85717773
53.68000000,2.07637906,559.28576660
53.70000000,2.07637906,552.85717773
53.72000000,2.07637906,559.28576660
53.74000000,2.07637906,552.85717773
53.76000000,2.07637906,552.85717773
53.78000000,2.07637906,552.85717773
53.80000000,2.07637906,552.85717773
53.82000000,2.07637906,552.85717773
53.84000000,2.07637906,552.85717773
53.86000000,2.07637906,552.85717773
53.88000000,2.07637906,552.85717773
53.90000000,2.07637906,552.85717773
53.92000000,2.07637906,552.85717773
53.94000000,2.07637906,552.85717773
53.96000000,2.07637906,552.85717773
53.98000000,2.07637906,552.85717773
54.00000000,2.07637906,552.85717773
54.02000000,2.07637906,552.85717773
54.04000000,2.07637906,552.85717773
54.06000000,2.07637906,552.85717773
54.08000000,2.89896154,552.85717773
54.10000000,2.89896154,552.85717773
54.12000000,2.89896154,572.14288330
54.14000000,2.89896154,585.00006104
54.16000000,2.89896154,585.00006104
54.18000000,2.89896154,597.85717773
54.20000000,2.89896154,604.28576660
54.22000000,2.89896154,597.85717773
54.24000000,2.07637906,604.28576660
54.26000000,2.07637906,604.28576660
54.28000000,2.07637906,591.42864990
54.30000000,2.07637906,585.00006104
54.32000000,2.07637906,572.14288330
54.34000000,2.07637906,572.14288330
54.36000000,2.07637906,565.71429443
54.38000000,2.07637906,565.71429443
54.40000000,2.89896154,559.28576660
54.42000000,2.89896154,559.28576660
54.44000000,2.89896154,572.14288330
54.46000000,2.89896154,578.57147217
54.48000000,2.89896154,591.42864990
54.50000000,2.89896154,591.42864990
54.52000000,2.89896154,597.85717773
54.54000000,2.89896154,597.85717773
54.56000000,2.07637906,597.85717773
54.58000000,2.07637906,597.85717773
54.60000000,2.07637906,585.00006104
54.62000000,2.07637906,585.00006104
54.64000000,2.07637906,572.14288330
54.66000000,2.07637906,572.14288330
54.68000000,2.07637906,565.71429443
54.70000000,2.07637906,565.71429443
54.72000000,2.07637906,559.28576660
54.74000000,2.07637906,559.28576660
54.76000000,2.07637906,559.28576660
54.78000000,2.07637906,552.85717773
54.80000000,2.07637906,559.28576660
54.82000000,2.07637906,552.85717773
54.84000000,2.07637906,552.85717773
54.86000000,2.07637906,552.85717773
54.88000000,2.89896154,552.85717773
54.90000000,2.89896154,559.28576660
54.92000000,2.89896154,572.14288330
54.94000000,2.89896154,585.00006104
54.96000000,2.89896154,591.42864990
54.98000000,2.89896154,597.85717773
55.00000000,2.89896154,597.85717773
55.02000000,2.89896154,604.28576660
55.04000000,2.07637906,604.28576660
55.06000000,2.07637906,604.28576660
55.08000000,2.07637906,591.42864990
55.10000000,2.07637906,585.00006104
55.12000000,2.07637906,578.57147217
55.14000000,2.07637906,572.14288330
55.16000000,2.07637906,565.71429443
55.18000000,2.07637906,565.71429443
55.20000000,2.07637906,559.28576660
55.22000000,2.07637906,559.28576660
55.24000000,2.07637906,559.28576660
55.26000000,2.07637906,552.85717773
55.28000000,2.07637906,552.85717773
55.30000000,2.07637906,552.85717773
55.32000000,2.07637906,552.85717773
55.34000000,2.07637906,552.85717773
55.36000000,2.89896154,559.28576660
55.38000000,2.89896154,559.28576660
55.40000000,2.89896154,572.14288330
55.42000000,2.89896154,585.00006104
55.44000000,2.89896154,591.42864990
55.46000000,2.89896154,597.85717773
55.48000000,2.89896154,597.85717773
55.50000000,2.89896154,604.28576660
55.52000000,2.07637906,604.28576660
55.54000000,2.07637906,597.85717773
55.56000000,2.07637906,585.00006104
55.58000000,2.07637906,585.00006104
55.60000000,2.07637906,572.14288330
55.62000000,2.07637906,572.14288330
55.64000000,2.07637906,565.71429443
55.66000000,2.07637906,565.71429443
55.68000000,2.89896154,559.28576660
55.70000000,2.89896154,565.71429443
55.72000000,2.89896154,572.14288330
55.74000000,2.89896154,585.00006104
55.76000000,2.89896154,591.42864990
55.78000000,2.89896154,597.85717773
55.80000000,2.89896154,597.85717773
55.82000000,2.89896154,597.85717773
55.84000000,2.89896154,604.28576660
55.86000000,2.89896154,604.28576660
55.88000000,2.89896154,610.71435547
55.90000000,2.89896154,610.71435547
55.92000000,2.89896154,604.28576660
55.94000000,2.89896154,610.71435547
55.96000000,2.89896154,604.28576660
55.98000000,2.89896154,604.28576660
56.00000000,2.89896154,604.28576660
56.02000000,2.89896154,610.71435547
56.04000000,2.89896154,604.28576660
56.06000000,2.89896154,604.28576660
56.08000000,2.89896154,604.28576660
56.10000000,2.89896154,610.71435547
56.12000000,2.89896154,604.28576660
56.14000000,2.89896154,610.71435547
56.16000000,2.89896154,604.28576660
56.18000000,2.89896154,604.28576660
